134	0	24
134	0	25
134	0	26
134	0	27
134	0	28
134	1	29
134	0	30
134	0	31
134	1	32
134	0	33
134	0	34
134	0	35
134	0	36
134	0	37
134	1	38
134	0	39
134	0	40
134	0	41
134	0	42
134	1	43
134	0	44
134	0	45
134	0	46
134	0	47
134	0	48
134	0	49
134	0	50
134	0	51
134	0	52
134	0	53
134	1	54
134	1	55
134	0	56
134	1	57
134	0	58
134	1	59
134	1	60
134	1	61
134	1	62
134	1	63
134	1	64
134	0	65
134	0	66
134	1	67
134	1	68
134	1	69
134	1	70
134	1	71
134	1	72
134	1	73
134	1	74
134	1	75
134	1	76
134	1	77
134	0	78
134	0	79
134	0	80
134	0	81
134	1	82
134	0	83
134	1	84
134	0	85
134	1	86
134	1	87
134	1	88
134	0	89
134	1	90
134	1	91
134	1	92
134	1	93
134	1	94
134	0	95
134	1	96
134	1	97
134	1	98
134	1	99
134	1	100
134	1	101
134	1	102
134	1	103
134	1	104
134	1	105
134	1	106
134	1	107
134	1	108
134	1	109
134	1	110
134	1	111
134	1	112
134	0	113
134	1	114
134	1	115
134	1	116
134	1	117
134	1	118
134	0	119
134	1	120
134	1	121
134	1	122
134	0	123
134	0	124
134	1	125
494	1	1
494	0	2
494	1	3
494	1	4
494	1	5
494	1	6
494	0	7
494	1	8
494	1	9
494	1	10
494	1	11
494	1	12
494	1	13
494	1	14
494	1	15
494	1	16
494	1	17
494	1	18
494	1	19
494	1	20
494	1	21
494	1	22
494	1	23
494	1	24
494	1	25
494	1	26
494	1	27
494	1	28
494	1	29
494	1	30
494	1	31
494	1	32
494	1	33
494	1	34
494	0	35
494	1	36
494	0	37
494	1	38
494	0	39
494	1	40
494	1	41
494	1	42
494	1	43
494	1	44
494	1	45
494	1	46
494	0	47
494	1	48
494	1	49
494	1	50
496	0	1
496	1	2
496	1	3
496	0	4
496	1	5
496	0	6
496	1	7
496	1	8
496	1	9
496	1	10
496	1	11
496	0	12
496	1	13
496	1	14
496	1	15
496	1	16
496	0	17
496	1	18
496	0	19
496	1	20
496	1	21
496	1	22
496	1	23
496	1	24
496	1	25
496	0	26
496	1	27
496	1	28
496	1	29
496	1	30
496	1	31
496	1	32
496	1	33
496	1	34
496	1	35
496	1	36
496	1	37
496	0	38
496	1	39
496	0	40
496	1	41
496	1	42
496	1	43
496	1	44
496	1	45
496	1	46
496	1	47
496	1	48
496	1	49
496	1	50
496	1	51
496	0	52
496	1	53
496	1	54
496	1	55
496	1	56
496	1	57
496	1	58
166	0	1
166	1	2
166	1	3
166	1	4
166	1	5
166	1	6
166	1	7
166	1	8
166	1	9
166	1	10
166	1	11
166	1	12
166	1	13
166	1	14
166	1	15
166	1	16
166	1	17
166	1	18
166	1	19
166	1	20
166	1	21
166	1	22
166	1	23
166	1	24
166	1	25
166	1	26
166	1	27
166	1	28
166	1	29
166	1	30
166	1	31
166	1	32
166	1	33
166	1	34
166	1	35
166	1	36
166	1	37
166	1	38
166	1	39
166	1	40
166	1	41
166	1	42
166	1	43
166	1	44
166	1	45
166	1	46
166	1	47
166	1	48
166	1	49
166	1	50
166	1	51
166	1	52
166	1	53
166	1	54
166	1	55
166	1	56
166	1	57
166	1	58
166	1	59
166	1	60
493	0	1
493	0	2
493	1	3
493	1	4
493	1	5
493	1	6
493	1	7
493	1	8
493	0	9
493	1	10
493	1	11
493	1	12
493	1	13
493	1	14
493	1	15
493	0	16
493	1	17
493	0	18
493	1	19
493	0	20
493	1	21
493	1	22
493	1	23
493	1	24
493	1	25
493	1	26
493	0	27
493	1	28
493	1	29
493	1	30
493	1	31
493	1	32
493	1	33
493	0	34
493	0	35
493	1	36
493	0	37
493	1	38
493	1	39
493	1	40
493	1	41
493	1	42
493	1	43
493	1	44
493	1	45
493	1	46
493	1	47
493	1	48
493	1	49
493	1	50
493	1	51
24	1	1
24	1	2
24	1	3
24	1	4
24	1	5
24	1	6
24	1	7
24	1	8
24	1	9
24	1	10
24	1	11
24	1	12
24	1	13
24	1	14
24	1	15
24	1	16
24	1	17
24	1	18
24	1	19
24	0	20
24	1	21
24	1	22
24	1	23
24	1	24
24	1	25
24	1	26
24	1	27
24	1	28
24	0	29
24	1	30
24	1	31
24	1	32
24	1	33
24	0	34
24	1	35
24	1	36
24	1	37
24	1	38
24	0	39
24	1	40
24	1	41
24	0	42
24	1	43
24	1	44
24	1	45
24	1	46
24	1	47
24	1	48
24	1	49
24	1	50
24	0	51
24	0	52
24	0	53
24	0	54
24	0	55
24	0	56
24	0	57
24	0	58
24	1	59
24	0	60
24	0	61
24	0	62
24	1	63
24	1	64
24	1	65
24	1	66
24	1	67
24	1	68
24	1	69
24	1	70
24	1	71
24	1	72
25	0	1
25	1	2
25	0	3
25	1	4
25	1	5
25	1	6
25	1	7
25	1	8
25	1	9
25	0	10
25	1	11
25	1	12
25	1	13
25	0	14
25	1	15
25	0	16
25	1	17
25	1	18
25	1	19
25	1	20
25	1	21
25	1	22
25	0	23
25	1	24
25	1	25
25	1	26
25	0	27
25	1	28
25	0	29
25	0	30
25	1	31
25	1	32
25	1	33
25	1	34
25	0	35
25	1	36
25	1	37
25	1	38
25	1	39
25	0	40
25	1	41
25	1	42
25	1	43
25	1	44
25	1	45
25	1	46
25	1	47
25	1	48
25	1	49
25	1	50
25	1	51
25	1	52
25	1	53
25	1	54
25	1	55
25	1	56
25	1	57
25	1	58
25	1	59
25	1	60
25	1	61
25	1	62
25	1	63
25	1	64
25	1	65
26	1	1
26	1	2
26	1	3
26	1	4
26	1	5
26	1	6
26	1	7
26	1	8
26	1	9
26	1	10
26	1	11
26	1	12
26	1	13
26	1	14
26	1	15
26	1	16
26	1	17
26	1	18
26	1	19
26	1	20
26	1	21
26	1	22
26	1	23
26	1	24
26	1	25
26	1	26
26	1	27
26	1	28
27	0	1
27	0	2
27	0	3
27	1	4
27	0	5
27	1	6
27	0	7
27	1	8
27	1	9
27	1	10
27	1	11
27	1	12
27	1	13
27	1	14
27	1	15
27	1	16
27	1	17
27	1	18
27	1	19
27	1	20
20	0	1
20	1	2
20	1	3
20	1	4
20	1	5
20	1	6
20	1	7
20	1	8
20	1	9
20	1	10
20	1	11
20	1	12
20	0	13
20	1	14
20	1	15
20	1	16
20	1	17
20	1	18
20	1	19
20	1	20
20	1	21
20	1	22
20	1	23
20	1	24
20	1	25
20	1	26
20	1	27
20	1	28
20	1	29
20	1	30
20	1	31
20	1	32
20	1	33
20	1	34
20	1	35
20	1	36
20	1	37
20	1	38
20	1	39
20	1	40
20	1	41
20	1	42
20	1	43
20	1	44
20	1	45
20	1	46
20	1	47
20	1	48
20	1	49
20	0	50
20	1	51
20	1	52
20	1	53
20	1	54
20	1	55
20	1	56
20	0	57
20	1	58
20	1	59
20	1	60
20	1	61
20	1	62
20	1	63
20	1	64
20	1	65
20	1	66
20	1	67
20	1	68
20	0	69
20	1	70
20	1	71
20	1	72
20	0	73
20	1	74
20	0	75
20	1	76
20	1	77
20	1	78
20	1	79
20	1	80
20	1	81
20	1	82
20	1	83
20	1	84
20	1	85
20	1	86
20	1	87
20	1	88
20	1	89
20	1	90
20	1	91
20	1	92
20	1	93
20	0	94
20	1	95
20	1	96
20	1	97
20	1	98
21	0	1
21	1	2
21	1	3
21	1	4
21	1	5
21	1	6
21	1	7
21	1	8
21	1	9
21	1	10
21	1	11
21	1	12
21	1	13
21	1	14
21	1	15
21	1	16
21	1	17
21	1	18
21	1	19
21	1	20
21	1	21
21	1	22
21	1	23
21	1	24
21	1	25
21	1	26
21	1	27
21	1	28
21	1	29
21	1	30
21	1	31
21	1	32
21	1	33
21	1	34
21	1	35
21	1	36
21	1	37
21	1	38
21	1	39
21	1	40
21	1	41
21	1	42
21	1	43
21	1	44
21	1	45
21	1	46
21	1	47
21	1	48
21	1	49
21	1	50
21	1	51
21	0	52
21	1	53
21	1	54
21	1	55
21	1	56
21	1	57
21	1	58
21	1	59
21	0	60
21	1	61
21	1	62
21	1	63
21	1	64
21	1	65
21	1	66
21	0	67
21	1	68
21	1	69
21	1	70
21	1	71
21	1	72
21	1	73
21	1	74
21	1	75
21	1	76
21	1	77
21	1	78
21	1	79
21	1	80
21	1	81
21	1	82
21	1	83
21	1	84
21	1	85
21	1	86
21	1	87
21	1	88
21	1	89
21	0	90
21	1	91
21	0	92
22	0	1
22	1	2
22	1	3
22	1	4
22	1	5
22	1	6
22	1	7
22	1	8
22	1	9
22	1	10
22	1	11
22	1	12
22	1	13
22	1	14
22	1	15
22	1	16
22	1	17
22	1	18
22	1	19
22	1	20
22	1	21
22	1	22
22	1	23
22	1	24
22	1	25
22	1	26
22	1	27
22	1	28
22	1	29
22	0	30
22	1	31
22	1	32
22	1	33
22	1	34
22	1	35
22	1	36
22	1	37
22	1	38
22	1	39
22	1	40
22	1	41
22	0	42
22	1	43
22	1	44
22	1	45
22	1	46
22	1	47
22	1	48
22	1	49
22	1	50
22	1	51
22	1	52
22	1	53
22	0	54
22	1	55
22	1	56
22	1	57
22	1	58
22	1	59
22	1	60
22	1	61
22	1	62
22	1	63
22	1	64
22	1	65
22	1	66
22	1	67
22	1	68
22	1	69
22	1	70
22	1	71
22	1	72
22	1	73
22	1	74
22	1	75
22	1	76
22	1	77
22	1	78
22	1	79
22	1	80
22	1	81
22	1	82
22	1	83
22	1	84
22	1	85
22	1	86
22	0	87
22	1	88
22	1	89
22	1	90
23	0	1
23	0	2
23	1	3
23	1	4
23	1	5
23	1	6
23	1	7
23	1	8
23	1	9
23	1	10
23	1	11
23	1	12
23	1	13
23	0	14
23	1	15
23	1	16
23	0	17
23	1	18
23	1	19
23	1	20
23	1	21
23	1	22
23	1	23
23	0	24
23	1	25
23	0	26
23	1	27
23	1	28
23	1	29
23	1	30
23	1	31
23	1	32
23	1	33
23	1	34
23	1	35
23	1	36
23	1	37
23	1	38
23	1	39
23	1	40
23	1	41
23	1	42
23	1	43
23	1	44
23	1	45
23	1	46
23	1	47
23	1	48
23	1	49
23	1	50
23	1	51
23	1	52
23	1	53
23	1	54
23	1	55
23	1	56
23	1	57
23	1	58
23	1	59
23	1	60
23	1	61
23	1	62
23	1	63
23	1	64
23	1	65
23	1	66
23	1	67
23	1	68
23	1	69
23	1	70
23	1	71
23	1	72
23	1	73
23	1	74
23	1	75
23	1	76
23	0	77
23	1	78
23	1	79
23	0	80
160	0	1
160	1	2
160	1	3
160	1	4
160	1	5
160	0	6
160	1	7
160	1	8
160	1	9
160	1	10
160	1	11
160	1	12
160	1	13
160	1	14
160	1	15
160	1	16
160	1	17
160	1	18
160	1	19
160	1	20
160	1	21
160	1	22
160	1	23
160	1	24
160	1	25
160	1	26
160	1	27
160	1	28
160	1	29
160	1	30
160	1	31
160	1	32
160	1	33
160	1	34
160	1	35
160	1	36
160	1	37
160	1	38
160	1	39
160	1	40
160	1	41
160	1	42
160	1	43
160	1	44
160	1	45
160	0	46
160	1	47
160	1	48
160	0	49
160	1	50
160	1	51
160	1	52
160	1	53
160	0	54
160	1	55
160	0	56
160	1	57
160	1	58
160	1	59
160	1	60
160	0	61
160	1	62
160	1	63
160	1	64
160	0	65
160	1	66
160	1	67
160	0	68
160	1	69
28	1	1
28	1	2
28	1	3
29	0	1
29	1	2
29	1	3
29	0	4
29	1	5
29	1	6
29	1	7
29	1	8
29	1	9
29	1	10
29	1	11
407	1	1
407	1	2
407	1	3
407	1	4
407	1	5
407	1	6
407	1	7
407	1	8
407	1	9
407	1	10
407	1	11
407	1	12
407	1	13
407	0	14
407	0	15
407	0	16
407	0	17
407	0	18
407	1	19
345	0	1
345	0	2
405	1	1
405	1	2
405	0	3
405	1	4
405	0	5
405	1	6
405	1	7
405	1	8
405	1	9
405	1	10
405	1	11
405	1	12
405	1	13
405	1	14
405	1	15
405	1	16
405	1	17
405	0	18
405	1	19
405	1	20
405	1	21
405	1	22
405	1	23
405	1	24
405	1	25
405	1	26
405	1	27
405	1	28
404	0	1
404	0	2
404	0	3
404	1	4
403	1	1
403	1	2
403	1	3
403	1	4
403	1	5
403	1	6
403	1	7
403	1	8
403	1	9
403	1	10
403	1	11
403	1	12
403	1	13
403	1	14
403	1	15
403	1	16
403	1	17
403	1	18
403	1	19
403	1	20
403	1	21
403	1	22
403	1	23
403	0	24
403	1	25
403	1	26
403	1	27
403	1	28
403	1	29
403	1	30
403	1	31
403	0	32
403	1	33
403	1	34
403	1	35
403	1	36
403	1	37
403	1	38
403	1	39
403	1	40
403	1	41
403	1	42
403	1	43
403	1	44
403	1	45
403	0	46
403	1	47
403	1	48
4	0	1
4	0	2
4	0	3
4	1	4
4	1	5
4	1	6
4	1	7
4	1	8
4	1	9
4	1	10
4	1	11
4	1	12
4	1	13
4	1	14
4	1	15
4	1	16
4	1	17
4	1	18
4	1	19
4	1	20
4	1	21
4	1	22
4	0	23
4	1	24
4	1	25
4	1	26
4	1	27
4	1	28
4	1	29
4	1	30
4	1	31
4	1	32
4	0	33
4	1	34
4	1	35
4	0	36
4	1	37
4	1	38
4	1	39
4	1	40
4	1	41
4	1	42
4	1	43
4	1	44
4	1	45
4	1	46
4	1	47
4	1	48
4	1	49
4	1	50
4	1	51
4	1	52
4	1	53
4	1	54
4	1	55
4	1	56
4	1	57
4	1	58
4	1	59
4	0	60
4	0	61
4	0	62
4	0	63
4	1	64
4	0	65
4	1	66
342	0	1
342	0	2
281	0	1
8	0	1
8	1	2
8	1	3
8	1	4
8	1	5
8	1	6
8	1	7
8	1	8
8	1	9
8	1	10
8	1	11
8	1	12
8	1	13
8	1	14
8	1	15
8	1	16
8	1	17
8	1	18
8	1	19
8	1	20
8	1	21
8	1	22
8	1	23
8	1	24
8	1	25
8	1	26
8	1	27
8	0	28
8	1	29
8	1	30
8	1	31
8	0	32
8	1	33
8	1	34
8	1	35
8	1	36
8	1	37
8	1	38
8	1	39
8	1	40
8	1	41
8	1	42
8	1	43
8	1	44
8	1	45
8	1	46
8	1	47
8	1	48
8	1	49
8	1	50
8	0	51
8	0	52
8	1	53
8	0	54
8	1	55
8	1	56
8	0	57
8	1	58
8	1	59
8	1	60
8	1	61
8	1	62
8	0	63
8	1	64
8	1	65
8	1	66
8	1	67
8	1	68
8	1	69
8	1	70
8	1	71
8	1	72
8	1	73
8	1	74
8	1	75
8	1	76
8	1	77
8	1	78
8	1	79
8	1	80
8	1	81
8	1	82
8	0	83
8	1	84
8	0	85
8	0	86
8	1	87
8	1	88
548	0	1
548	1	2
548	1	3
548	1	4
548	0	5
548	1	6
548	1	7
548	1	8
548	1	9
548	1	10
548	1	11
549	0	1
549	1	2
549	1	3
549	1	4
549	1	5
549	1	6
549	1	7
549	1	8
549	1	9
549	1	10
549	1	11
549	1	12
549	1	13
549	1	14
549	1	15
549	1	16
348	0	1
349	0	1
408	1	1
408	1	2
408	1	3
408	1	4
408	1	5
408	1	6
408	1	7
408	0	8
408	0	9
408	1	10
570	0	1
454	0	1
454	1	2
454	1	3
454	1	4
454	1	5
454	1	6
454	1	7
454	1	8
454	1	9
454	1	10
454	1	11
454	1	12
454	1	13
454	1	14
454	1	15
454	0	16
454	1	17
454	1	18
454	0	19
454	1	20
454	1	21
454	0	22
454	1	23
454	1	24
454	1	25
454	1	26
454	1	27
454	1	28
454	1	29
454	1	30
454	1	31
454	1	32
454	1	33
454	1	34
454	1	35
454	1	36
454	1	37
454	1	38
454	1	39
454	1	40
454	1	41
454	1	42
454	0	43
120	0	1
120	0	2
120	0	3
120	1	4
120	1	5
120	1	6
120	1	7
120	1	8
120	1	9
120	1	10
120	1	11
120	0	12
120	1	13
120	1	14
120	1	15
120	1	16
120	1	17
120	1	18
120	1	19
120	1	20
120	1	21
120	1	22
120	1	23
120	1	24
120	0	25
120	1	26
120	1	27
120	1	28
120	1	29
120	0	30
120	0	31
120	1	32
120	1	33
120	1	34
120	1	35
120	1	36
120	1	37
120	0	38
120	1	39
120	1	40
120	1	41
120	0	42
120	1	43
120	1	44
120	1	45
120	1	46
120	1	47
120	1	48
120	1	49
120	1	50
120	1	51
120	1	52
120	1	53
120	1	54
120	1	55
120	1	56
120	1	57
120	1	58
120	1	59
120	1	60
120	1	61
120	0	62
120	1	63
121	0	1
121	0	2
121	1	3
121	1	4
121	1	5
121	1	6
121	1	7
121	1	8
121	1	9
121	1	10
121	1	11
121	1	12
121	1	13
121	1	14
121	1	15
121	1	16
121	1	17
121	1	18
121	1	19
121	1	20
121	1	21
121	0	22
121	1	23
121	1	24
121	0	25
121	0	26
121	1	27
121	1	28
121	1	29
121	1	30
121	1	31
121	1	32
121	1	33
121	1	34
121	1	35
121	1	36
121	1	37
121	0	38
121	1	39
121	1	40
121	1	41
121	1	42
121	1	43
121	1	44
121	1	45
121	1	46
121	1	47
124	0	1
124	0	2
124	1	3
124	1	4
124	1	5
124	1	6
124	1	7
124	1	8
124	1	9
124	1	10
124	1	11
124	1	12
124	1	13
124	1	14
124	1	15
124	1	16
124	1	17
124	0	18
124	1	19
124	1	20
124	1	21
124	1	22
124	1	23
124	0	24
124	0	25
124	1	26
124	1	27
124	1	28
124	1	29
124	1	30
124	1	31
124	0	32
124	0	33
124	1	34
124	1	35
124	1	36
124	1	37
124	1	38
124	1	39
124	0	40
124	1	41
124	1	42
124	1	43
124	0	44
124	1	45
124	1	46
124	1	47
124	1	48
124	1	49
124	1	50
124	1	51
124	1	52
124	1	53
124	1	54
124	1	55
124	1	56
124	1	57
124	1	58
124	1	59
124	1	60
124	1	61
124	1	62
124	1	63
124	1	64
124	1	65
124	1	66
124	1	67
125	0	1
125	0	2
127	0	1
127	1	2
127	1	3
127	1	4
127	1	5
127	1	6
127	1	7
127	1	8
127	1	9
127	1	10
127	1	11
127	1	12
127	0	13
127	1	14
127	1	15
127	1	16
127	1	17
127	1	18
127	1	19
127	1	20
127	0	21
127	1	22
127	1	23
127	1	24
127	1	25
127	1	26
127	1	27
127	1	28
127	1	29
127	1	30
127	1	31
127	1	32
127	1	33
127	1	34
127	1	35
127	1	36
127	1	37
127	0	38
127	0	39
127	1	40
127	1	41
127	1	42
127	1	43
127	1	44
127	1	45
127	1	46
127	1	47
127	1	48
127	1	49
127	1	50
127	1	51
127	1	52
127	1	53
127	1	54
127	1	55
127	1	56
127	1	57
127	1	58
127	1	59
127	1	60
127	1	61
127	1	62
127	1	63
127	1	64
127	1	65
127	1	66
127	1	67
127	1	68
127	1	69
127	1	70
127	1	71
127	1	72
127	1	73
127	1	74
127	1	75
127	1	76
127	1	77
127	1	78
127	1	79
127	1	80
127	1	81
127	1	82
127	1	83
127	1	84
128	1	1
128	1	2
128	1	3
128	1	4
128	1	5
128	1	6
128	1	7
128	1	8
128	1	9
128	0	10
128	1	11
128	1	12
128	1	13
128	1	14
128	1	15
128	1	16
128	1	17
128	1	18
128	1	19
128	1	20
128	1	21
128	0	22
128	1	23
128	0	24
128	0	25
128	1	26
128	1	27
128	1	28
128	1	29
128	1	30
128	1	31
128	1	32
128	1	33
128	1	34
128	0	35
128	1	36
128	0	37
128	1	38
128	1	39
128	1	40
128	1	41
128	1	42
128	1	43
128	0	44
128	1	45
128	1	46
128	1	47
128	0	48
128	1	49
128	1	50
128	0	51
128	0	52
128	1	53
128	0	54
128	1	55
128	0	56
128	1	57
128	0	58
128	1	59
128	1	60
128	1	61
128	1	62
128	1	63
128	1	64
128	1	65
128	1	66
128	1	67
128	1	68
128	1	69
128	1	70
128	1	71
128	1	72
128	1	73
128	1	74
128	0	75
128	1	76
129	0	1
129	0	2
129	1	3
129	1	4
129	1	5
129	1	6
129	1	7
129	1	8
129	1	9
129	1	10
129	1	11
129	1	12
129	1	13
129	1	14
129	1	15
129	1	16
129	1	17
129	1	18
129	1	19
129	1	20
129	1	21
129	1	22
129	1	23
129	1	24
129	1	25
129	1	26
129	1	27
129	1	28
129	1	29
129	1	30
129	1	31
129	1	32
129	1	33
129	0	34
129	1	35
129	1	36
129	1	37
129	1	38
129	1	39
129	1	40
129	1	41
129	1	42
129	1	43
129	1	44
129	1	45
129	1	46
129	1	47
129	1	48
129	1	49
129	1	50
129	1	51
118	0	1
118	1	2
118	1	3
118	0	4
118	0	5
118	0	6
118	0	7
118	0	8
118	0	9
118	0	10
118	0	11
118	1	12
118	0	13
118	1	14
118	1	15
118	0	16
118	0	17
118	0	18
118	0	19
118	0	20
118	0	21
118	0	22
118	0	23
118	1	24
118	1	25
118	0	26
118	1	27
118	1	28
118	0	29
118	0	30
118	0	31
118	0	32
118	0	33
118	1	34
118	1	35
118	1	36
118	1	37
118	0	38
118	0	39
118	1	40
118	0	41
118	1	42
118	1	43
118	1	44
118	1	45
118	1	46
118	0	47
118	1	48
118	0	49
118	1	50
118	1	51
118	1	52
118	0	53
118	0	54
118	0	55
118	1	56
118	1	57
118	0	58
118	0	59
118	1	60
118	0	61
118	1	62
118	1	63
118	0	64
118	0	65
118	1	66
118	1	67
118	1	68
118	1	69
118	1	70
118	1	71
118	1	72
118	1	73
118	1	74
118	1	75
118	1	76
118	1	77
118	1	78
118	0	79
118	0	80
118	1	81
118	0	82
59	0	1
59	0	2
59	1	3
59	1	4
59	1	5
59	1	6
59	1	7
59	1	8
59	1	9
59	1	10
59	1	11
59	1	12
59	0	13
59	1	14
59	1	15
59	1	16
59	1	17
59	1	18
59	1	19
59	1	20
59	0	21
59	1	22
59	1	23
59	0	24
59	0	25
59	1	26
59	1	27
59	1	28
59	1	29
59	1	30
59	1	31
59	1	32
59	1	33
59	1	34
59	1	35
59	1	36
59	1	37
59	1	38
59	1	39
59	1	40
59	0	41
59	1	42
59	1	43
59	1	44
59	1	45
59	1	46
59	1	47
59	1	48
59	1	49
59	1	50
59	1	51
59	1	52
59	1	53
59	1	54
59	1	55
59	1	56
59	1	57
59	0	58
59	1	59
59	1	60
59	1	61
55	0	1
55	0	2
55	0	3
55	0	4
55	0	5
55	0	6
55	0	7
55	0	8
55	0	9
55	0	10
55	1	11
55	1	12
55	1	13
55	1	14
55	0	15
55	1	16
55	1	17
55	0	18
55	1	19
55	1	20
55	1	21
55	1	22
55	1	23
55	1	24
55	1	25
55	1	26
55	1	27
55	1	28
55	0	29
55	1	30
55	1	31
55	1	32
55	1	33
55	1	34
55	1	35
55	0	36
55	1	37
55	0	38
55	1	39
55	1	40
55	0	41
55	0	42
55	1	43
55	1	44
55	1	45
55	0	46
55	1	47
55	1	48
55	1	49
55	0	50
55	0	51
55	0	52
55	0	53
55	0	54
55	0	55
55	0	56
